	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	nident	sname
2827	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_4183	tr|E7ESP2|E7ESP2_HUMAN	100.0	7	0	0	1	7	273	279	99.0	17.3	7	tr|E7ESP2|E7ESP2_HUMAN Cyclin-dependent kinase 11A OS=Homo sapiens OX=9606 GN=CDK11A PE=1 SV=1
2903	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_4273	tr|F5GYF8|F5GYF8_HUMAN	100.0	7	0	0	1	7	1137	1143	46.0	18.1	7	tr|F5GYF8|F5GYF8_HUMAN Signal-induced proliferation-associated 1-like protein 1 OS=Homo sapiens OX=9606 GN=SIPA1L1 PE=1 SV=1
2907	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_4279	tr|C9J2H1|C9J2H1_HUMAN	100.0	7	0	0	1	7	919	925	19.0	19.2	7	tr|C9J2H1|C9J2H1_HUMAN Inter-alpha-trypsin inhibitor heavy chain H5 OS=Homo sapiens OX=9606 GN=ITIH5 PE=1 SV=2
2908	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_4279	tr|A0A096LP62|A0A096LP62_HUMAN	100.0	7	0	0	1	7	705	711	19.0	19.2	7	tr|A0A096LP62|A0A096LP62_HUMAN Inter-alpha-trypsin inhibitor heavy chain H5 OS=Homo sapiens OX=9606 GN=ITIH5 PE=1 SV=1
2922	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_4311	tr|A0A087WW23|A0A087WW23_HUMAN	100.0	7	0	0	1	7	54	60	7.1	20.8	7	tr|A0A087WW23|A0A087WW23_HUMAN Arachidonate 5-lipoxygenase-activating protein OS=Homo sapiens OX=9606 GN=ALOX5AP PE=1 SV=1
2923	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_4312	tr|A0A087WW23|A0A087WW23_HUMAN	100.0	7	0	0	1	7	55	61	16.0	19.6	7	tr|A0A087WW23|A0A087WW23_HUMAN Arachidonate 5-lipoxygenase-activating protein OS=Homo sapiens OX=9606 GN=ALOX5AP PE=1 SV=1
3025	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_4330	tr|F8WDG7|F8WDG7_HUMAN	87.5	8	0	1	1	7	149	156	71.0	17.7	7	tr|F8WDG7|F8WDG7_HUMAN Inactive tyrosine-protein kinase 7 OS=Homo sapiens OX=9606 GN=PTK7 PE=1 SV=1
3031	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_4330	tr|Q86X91|Q86X91_HUMAN	87.5	8	0	1	1	7	149	156	98.0	17.3	7	tr|Q86X91|Q86X91_HUMAN Inactive tyrosine-protein kinase 7 OS=Homo sapiens OX=9606 GN=PTK7 PE=1 SV=1
3255	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_4410	tr|M0R2J9|M0R2J9_HUMAN	100.0	7	0	0	1	7	59	65	39.0	18.5	7	tr|M0R2J9|M0R2J9_HUMAN Transcription factor Spi-B (Fragment) OS=Homo sapiens OX=9606 GN=SPIB PE=4 SV=1
3536	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_4569	tr|K7EIY6|K7EIY6_HUMAN	100.0	7	0	0	1	7	211	217	26.0	18.9	7	tr|K7EIY6|K7EIY6_HUMAN RING-type E3 ubiquitin transferase (Fragment) OS=Homo sapiens OX=9606 GN=RNF126 PE=1 SV=7
3614	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_4618	tr|H0Y9I4|H0Y9I4_HUMAN	100.0	7	0	0	1	7	155	161	34.0	18.9	7	tr|H0Y9I4|H0Y9I4_HUMAN Peptidyl-glycine alpha-amidating monooxygenase (Fragment) OS=Homo sapiens OX=9606 GN=PAM PE=1 SV=1
3619	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_4619	tr|H0Y9I4|H0Y9I4_HUMAN	100.0	7	0	0	1	7	156	162	75.0	17.7	7	tr|H0Y9I4|H0Y9I4_HUMAN Peptidyl-glycine alpha-amidating monooxygenase (Fragment) OS=Homo sapiens OX=9606 GN=PAM PE=1 SV=1
3835	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_4719	tr|H0YK34|H0YK34_HUMAN	100.0	7	0	0	1	7	27	33	46.0	18.5	7	tr|H0YK34|H0YK34_HUMAN Neuronal acetylcholine receptor subunit alpha-5 (Fragment) OS=Homo sapiens OX=9606 GN=CHRNA5 PE=4 SV=1
3879	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_4756	tr|C9J4H5|C9J4H5_HUMAN	100.0	7	0	0	1	7	33	39	46.0	18.1	7	tr|C9J4H5|C9J4H5_HUMAN Semaphorin-3F (Fragment) OS=Homo sapiens OX=9606 GN=SEMA3F PE=1 SV=8
3880	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_4756	tr|C9J1V2|C9J1V2_HUMAN	100.0	7	0	0	1	7	33	39	61.0	18.1	7	tr|C9J1V2|C9J1V2_HUMAN Semaphorin-3F (Fragment) OS=Homo sapiens OX=9606 GN=SEMA3F PE=1 SV=1
3883	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_4772	tr|H3BM74|H3BM74_HUMAN	100.0	7	0	0	1	7	478	484	25.0	18.9	7	tr|H3BM74|H3BM74_HUMAN NEDD8 ultimate buster 1 OS=Homo sapiens OX=9606 GN=NUB1 PE=1 SV=1
3884	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_4772	tr|H7C5E1|H7C5E1_HUMAN	100.0	7	0	0	1	7	58	64	83.0	17.7	7	tr|H7C5E1|H7C5E1_HUMAN NEDD8 ultimate buster 1 (Fragment) OS=Homo sapiens OX=9606 GN=NUB1 PE=1 SV=1
3970	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_4858	tr|C9JEQ8|C9JEQ8_HUMAN	100.0	7	0	0	1	7	155	161	66.0	17.7	7	tr|C9JEQ8|C9JEQ8_HUMAN GTP-binding protein 10 (Fragment) OS=Homo sapiens OX=9606 GN=GTPBP10 PE=1 SV=8
4042	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_4944	tr|B1AKC9|B1AKC9_HUMAN	100.0	7	0	0	1	7	504	510	48.0	18.1	7	tr|B1AKC9|B1AKC9_HUMAN Receptor protein-tyrosine kinase OS=Homo sapiens OX=9606 GN=EPHB2 PE=1 SV=1
4043	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_4944	tr|A0A3B3IRY8|A0A3B3IRY8_HUMAN	100.0	7	0	0	1	7	507	513	77.0	17.7	7	tr|A0A3B3IRY8|A0A3B3IRY8_HUMAN Receptor protein-tyrosine kinase OS=Homo sapiens OX=9606 GN=EPHB1 PE=1 SV=1
4075	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_4963	tr|F8W784|F8W784_HUMAN	100.0	7	0	0	1	7	2	8	35.0	18.5	7	tr|F8W784|F8W784_HUMAN Progestin and adipoQ receptor family member 3 OS=Homo sapiens OX=9606 GN=PAQR3 PE=1 SV=1
4761	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5372	tr|K7ESA4|K7ESA4_HUMAN	100.0	7	0	0	1	7	8	14	7.0	20.8	7	tr|K7ESA4|K7ESA4_HUMAN Cyclic AMP-dependent transcription factor ATF-7 (Fragment) OS=Homo sapiens OX=9606 GN=ATF7 PE=1 SV=1
4762	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5372	tr|K7ELQ4|K7ELQ4_HUMAN	100.0	7	0	0	1	7	8	14	8.8	20.4	7	tr|K7ELQ4|K7ELQ4_HUMAN Cyclic AMP-dependent transcription factor ATF-7 OS=Homo sapiens OX=9606 GN=ATF7-NPFF PE=3 SV=1
4954	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5493	tr|G8JLM4|G8JLM4_HUMAN	100.0	7	0	0	1	7	623	629	33.0	18.9	7	tr|G8JLM4|G8JLM4_HUMAN Usher syndrome type-1C protein-binding protein 1 OS=Homo sapiens OX=9606 GN=USHBP1 PE=1 SV=1
4988	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5560	tr|H0YLH9|H0YLH9_HUMAN	100.0	7	0	0	1	7	196	202	63.0	17.7	7	tr|H0YLH9|H0YLH9_HUMAN Pro-interleukin-16 (Fragment) OS=Homo sapiens OX=9606 GN=IL16 PE=1 SV=2
5061	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5604	tr|Q5JXR6|Q5JXR6_HUMAN	100.0	7	0	0	1	7	618	624	2.5	21.9	7	tr|Q5JXR6|Q5JXR6_HUMAN NFX1-type zinc finger-containing protein 1 OS=Homo sapiens OX=9606 GN=ZNFX1 PE=1 SV=1
5062	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5604	tr|Q5JXR7|Q5JXR7_HUMAN	100.0	7	0	0	1	7	422	428	2.8	21.9	7	tr|Q5JXR7|Q5JXR7_HUMAN NFX1-type zinc finger-containing protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=ZNFX1 PE=1 SV=1
5063	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5604	tr|Q5JXR5|Q5JXR5_HUMAN	100.0	7	0	0	1	7	618	624	4.1	21.2	7	tr|Q5JXR5|Q5JXR5_HUMAN NFX1-type zinc finger-containing protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=ZNFX1 PE=1 SV=1
5101	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|Q5JXR6|Q5JXR6_HUMAN	100.0	7	0	0	1	7	619	625	3.3	21.6	7	tr|Q5JXR6|Q5JXR6_HUMAN NFX1-type zinc finger-containing protein 1 OS=Homo sapiens OX=9606 GN=ZNFX1 PE=1 SV=1
5102	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|Q5JXR5|Q5JXR5_HUMAN	100.0	7	0	0	1	7	619	625	3.3	21.6	7	tr|Q5JXR5|Q5JXR5_HUMAN NFX1-type zinc finger-containing protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=ZNFX1 PE=1 SV=1
5103	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|Q5JXR7|Q5JXR7_HUMAN	100.0	7	0	0	1	7	423	429	3.3	21.6	7	tr|Q5JXR7|Q5JXR7_HUMAN NFX1-type zinc finger-containing protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=ZNFX1 PE=1 SV=1
5104	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|H0YAL2|H0YAL2_HUMAN	100.0	7	0	0	1	7	175	181	3.5	21.6	7	tr|H0YAL2|H0YAL2_HUMAN Pachytene checkpoint protein 2 homolog (Fragment) OS=Homo sapiens OX=9606 GN=TRIP13 PE=1 SV=1
5105	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|R4GNH3|R4GNH3_HUMAN	100.0	7	0	0	1	7	211	217	3.6	21.6	7	tr|R4GNH3|R4GNH3_HUMAN 26S proteasome regulatory subunit 6A OS=Homo sapiens OX=9606 GN=PSMC3 PE=1 SV=1
5106	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|J3KRP2|J3KRP2_HUMAN	100.0	7	0	0	1	7	182	188	3.6	21.6	7	tr|J3KRP2|J3KRP2_HUMAN 26S proteasome regulatory subunit 8 (Fragment) OS=Homo sapiens OX=9606 GN=PSMC5 PE=1 SV=1
5107	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|J3QSF3|J3QSF3_HUMAN	100.0	7	0	0	1	7	125	131	3.7	21.6	7	tr|J3QSF3|J3QSF3_HUMAN ATPase family AAA domain-containing protein 3C (Fragment) OS=Homo sapiens OX=9606 GN=ATAD3C PE=1 SV=1
5108	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|A0A0C4DG33|A0A0C4DG33_HUMAN	100.0	7	0	0	1	7	824	830	4.0	21.2	7	tr|A0A0C4DG33|A0A0C4DG33_HUMAN Peroxin-1 OS=Homo sapiens OX=9606 GN=PEX1 PE=1 SV=1
5109	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|J3QLH6|J3QLH6_HUMAN	100.0	7	0	0	1	7	182	188	4.3	21.2	7	tr|J3QLH6|J3QLH6_HUMAN 26S proteasome regulatory subunit 8 (Fragment) OS=Homo sapiens OX=9606 GN=PSMC5 PE=1 SV=1
5110	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|C9JZI1|C9JZI1_HUMAN	100.0	7	0	0	1	7	78	84	4.8	21.2	7	tr|C9JZI1|C9JZI1_HUMAN Replication factor C subunit 4 OS=Homo sapiens OX=9606 GN=RFC4 PE=1 SV=1
5111	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|E9PKD5|E9PKD5_HUMAN	100.0	7	0	0	1	7	188	194	4.9	21.2	7	tr|E9PKD5|E9PKD5_HUMAN 26S proteasome regulatory subunit 6A (Fragment) OS=Homo sapiens OX=9606 GN=PSMC3 PE=1 SV=2
5112	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|X6RI79|X6RI79_HUMAN	100.0	7	0	0	1	7	205	211	5.4	21.2	7	tr|X6RI79|X6RI79_HUMAN Probable helicase senataxin (Fragment) OS=Homo sapiens OX=9606 GN=SETX PE=1 SV=1
5113	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|H0YJC0|H0YJC0_HUMAN	100.0	7	0	0	1	7	174	180	5.4	21.2	7	tr|H0YJC0|H0YJC0_HUMAN 26S proteasome regulatory subunit 10B (Fragment) OS=Homo sapiens OX=9606 GN=PSMC6 PE=1 SV=1
5114	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|E9PN50|E9PN50_HUMAN	100.0	7	0	0	1	7	190	196	5.6	21.2	7	tr|E9PN50|E9PN50_HUMAN 26S proteasome regulatory subunit 6A (Fragment) OS=Homo sapiens OX=9606 GN=PSMC3 PE=1 SV=9
5115	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|A0A087X2I1|A0A087X2I1_HUMAN	100.0	7	0	0	1	7	188	194	5.6	20.8	7	tr|A0A087X2I1|A0A087X2I1_HUMAN 26S proteasome regulatory subunit 10B OS=Homo sapiens OX=9606 GN=PSMC6 PE=1 SV=1
5116	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|E9PM69|E9PM69_HUMAN	100.0	7	0	0	1	7	185	191	5.8	20.8	7	tr|E9PM69|E9PM69_HUMAN 26S proteasome regulatory subunit 6A OS=Homo sapiens OX=9606 GN=PSMC3 PE=1 SV=1
5117	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|C9JH72|C9JH72_HUMAN	100.0	7	0	0	1	7	39	45	6.4	20.8	7	tr|C9JH72|C9JH72_HUMAN Replication factor C subunit 5 (Fragment) OS=Homo sapiens OX=9606 GN=RFC5 PE=1 SV=1
5118	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|J3QSA9|J3QSA9_HUMAN	100.0	7	0	0	1	7	182	188	6.5	20.8	7	tr|J3QSA9|J3QSA9_HUMAN 26S proteasome regulatory subunit 8 (Fragment) OS=Homo sapiens OX=9606 GN=PSMC5 PE=1 SV=1
5119	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|K7EIJ8|K7EIJ8_HUMAN	100.0	7	0	0	1	7	151	157	6.8	20.8	7	tr|K7EIJ8|K7EIJ8_HUMAN Katanin p60 ATPase-containing subunit A-like 2 (Fragment) OS=Homo sapiens OX=9606 GN=KATNAL2 PE=1 SV=1
5120	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|J3QQM1|J3QQM1_HUMAN	100.0	7	0	0	1	7	171	177	6.8	20.8	7	tr|J3QQM1|J3QQM1_HUMAN 26S proteasome regulatory subunit 8 (Fragment) OS=Homo sapiens OX=9606 GN=PSMC5 PE=1 SV=1
5121	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|Q96I63|Q96I63_HUMAN	100.0	7	0	0	1	7	379	385	8.3	20.4	7	tr|Q96I63|Q96I63_HUMAN ATP-dependent zinc metalloprotease YME1L1 OS=Homo sapiens OX=9606 GN=YME1L1 PE=1 SV=1
5124	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|B7ZBC8|B7ZBC8_HUMAN	100.0	7	0	0	1	7	249	255	11.0	20.0	7	tr|B7ZBC8|B7ZBC8_HUMAN Katanin p60 ATPase-containing subunit A1 (Fragment) OS=Homo sapiens OX=9606 GN=KATNA1 PE=1 SV=1
5125	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|F5H0U6|F5H0U6_HUMAN	100.0	7	0	0	1	7	92	98	12.0	20.0	7	tr|F5H0U6|F5H0U6_HUMAN Replication factor C subunit 5 (Fragment) OS=Homo sapiens OX=9606 GN=RFC5 PE=1 SV=1
5126	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|I3L4J1|I3L4J1_HUMAN	100.0	7	0	0	1	7	191	197	12.0	20.0	7	tr|I3L4J1|I3L4J1_HUMAN Vesicle-fusing ATPase (Fragment) OS=Homo sapiens OX=9606 PE=1 SV=3
5127	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|H0YJS8|H0YJS8_HUMAN	100.0	7	0	0	1	7	134	140	13.0	20.0	7	tr|H0YJS8|H0YJS8_HUMAN 26S proteasome regulatory subunit 10B (Fragment) OS=Homo sapiens OX=9606 GN=PSMC6 PE=1 SV=2
5131	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|R4GNA5|R4GNA5_HUMAN	100.0	7	0	0	1	7	198	204	17.0	19.6	7	tr|R4GNA5|R4GNA5_HUMAN ATP-dependent zinc metalloprotease YME1L1 (Fragment) OS=Homo sapiens OX=9606 GN=YME1L1 PE=1 SV=1
5132	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|K7EM02|K7EM02_HUMAN	100.0	7	0	0	1	7	18	24	18.0	19.6	7	tr|K7EM02|K7EM02_HUMAN Katanin p60 ATPase-containing subunit A-like 2 (Fragment) OS=Homo sapiens OX=9606 GN=KATNAL2 PE=1 SV=1
5135	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|Q5JR04|Q5JR04_HUMAN	100.0	7	0	0	1	7	468	474	20.0	19.2	7	tr|Q5JR04|Q5JR04_HUMAN RNA helicase OS=Homo sapiens OX=9606 GN=MOV10 PE=1 SV=1
5137	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|C9J8M3|C9J8M3_HUMAN	100.0	7	0	0	1	7	78	84	21.0	19.2	7	tr|C9J8M3|C9J8M3_HUMAN Replication factor C subunit 4 (Fragment) OS=Homo sapiens OX=9606 GN=RFC4 PE=1 SV=1
5139	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|J3QRW1|J3QRW1_HUMAN	100.0	7	0	0	1	7	113	119	25.0	19.2	7	tr|J3QRW1|J3QRW1_HUMAN 26S proteasome regulatory subunit 8 (Fragment) OS=Homo sapiens OX=9606 GN=PSMC5 PE=1 SV=1
5145	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|E7ETR0|E7ETR0_HUMAN	100.0	7	0	0	1	7	10	16	39.0	18.5	7	tr|E7ETR0|E7ETR0_HUMAN RuvB-like helicase OS=Homo sapiens OX=9606 GN=RUVBL1 PE=1 SV=1
5146	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|E9PMD8|E9PMD8_HUMAN	100.0	7	0	0	1	7	234	240	39.0	18.5	7	tr|E9PMD8|E9PMD8_HUMAN 26S proteasome regulatory subunit 6A (Fragment) OS=Homo sapiens OX=9606 GN=PSMC3 PE=1 SV=9
5151	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|F5H304|F5H304_HUMAN	100.0	7	0	0	1	7	39	45	41.0	18.5	7	tr|F5H304|F5H304_HUMAN Replication factor C subunit 5 (Fragment) OS=Homo sapiens OX=9606 GN=RFC5 PE=1 SV=1
5153	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|C9JTT7|C9JTT7_HUMAN	100.0	7	0	0	1	7	78	84	45.0	18.5	7	tr|C9JTT7|C9JTT7_HUMAN Replication factor C subunit 4 (Fragment) OS=Homo sapiens OX=9606 GN=RFC4 PE=1 SV=1
5154	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|A0A5K1VW56|A0A5K1VW56_HUMAN	100.0	7	0	0	1	7	246	252	45.0	18.5	7	tr|A0A5K1VW56|A0A5K1VW56_HUMAN ATPase family AAA domain-containing protein 3B OS=Homo sapiens OX=9606 GN=ATAD3B PE=1 SV=1
5169	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|C9JXZ7|C9JXZ7_HUMAN	100.0	7	0	0	1	7	78	84	48.0	18.5	7	tr|C9JXZ7|C9JXZ7_HUMAN Replication factor C subunit 4 (Fragment) OS=Homo sapiens OX=9606 GN=RFC4 PE=1 SV=1
5175	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|G3V4X1|G3V4X1_HUMAN	100.0	7	0	0	1	7	63	69	55.0	18.1	7	tr|G3V4X1|G3V4X1_HUMAN 26S proteasome regulatory subunit 4 (Fragment) OS=Homo sapiens OX=9606 GN=PSMC1 PE=1 SV=1
5176	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|C9JGY5|C9JGY5_HUMAN	100.0	7	0	0	1	7	78	84	58.0	18.1	7	tr|C9JGY5|C9JGY5_HUMAN Replication factor C subunit 4 (Fragment) OS=Homo sapiens OX=9606 GN=RFC4 PE=1 SV=1
5177	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|F8WE44|F8WE44_HUMAN	100.0	7	0	0	1	7	78	84	59.0	18.1	7	tr|F8WE44|F8WE44_HUMAN Replication factor C subunit 4 OS=Homo sapiens OX=9606 GN=RFC4 PE=1 SV=1
5178	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5605	tr|J3QRR3|J3QRR3_HUMAN	100.0	7	0	0	1	7	45	51	64.0	18.1	7	tr|J3QRR3|J3QRR3_HUMAN 26S proteasome regulatory subunit 8 (Fragment) OS=Homo sapiens OX=9606 GN=PSMC5 PE=1 SV=1
5201	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5606	tr|X6RI79|X6RI79_HUMAN	100.0	7	0	0	1	7	206	212	19.0	19.2	7	tr|X6RI79|X6RI79_HUMAN Probable helicase senataxin (Fragment) OS=Homo sapiens OX=9606 GN=SETX PE=1 SV=1
5212	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5606	tr|I3L4J1|I3L4J1_HUMAN	100.0	7	0	0	1	7	192	198	29.0	18.9	7	tr|I3L4J1|I3L4J1_HUMAN Vesicle-fusing ATPase (Fragment) OS=Homo sapiens OX=9606 PE=1 SV=3
5315	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5743	tr|E9PI12|E9PI12_HUMAN	100.0	7	0	0	1	7	49	55	25.0	19.2	7	tr|E9PI12|E9PI12_HUMAN UPF0705 protein C11orf49 OS=Homo sapiens OX=9606 GN=C11orf49 PE=1 SV=1
5403	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5885	tr|F8VR31|F8VR31_HUMAN	100.0	7	0	0	1	7	763	769	66.0	17.7	7	tr|F8VR31|F8VR31_HUMAN DNA replication ATP-dependent helicase/nuclease OS=Homo sapiens OX=9606 GN=DNA2 PE=1 SV=3
5404	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5885	tr|H0Y455|H0Y455_HUMAN	100.0	7	0	0	1	7	323	329	67.0	17.7	7	tr|H0Y455|H0Y455_HUMAN DNA replication ATP-dependent helicase/nuclease (Fragment) OS=Homo sapiens OX=9606 GN=DNA2 PE=1 SV=1
5405	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5886	tr|F8VR31|F8VR31_HUMAN	100.0	7	0	0	1	7	764	770	94.0	17.3	7	tr|F8VR31|F8VR31_HUMAN DNA replication ATP-dependent helicase/nuclease OS=Homo sapiens OX=9606 GN=DNA2 PE=1 SV=3
5406	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5886	tr|H0Y455|H0Y455_HUMAN	100.0	7	0	0	1	7	324	330	96.0	17.3	7	tr|H0Y455|H0Y455_HUMAN DNA replication ATP-dependent helicase/nuclease (Fragment) OS=Homo sapiens OX=9606 GN=DNA2 PE=1 SV=1
5441	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5965	tr|U3KQH2|U3KQH2_HUMAN	100.0	7	0	0	1	7	201	207	41.0	18.5	7	tr|U3KQH2|U3KQH2_HUMAN T-box transcription factor TBX18 OS=Homo sapiens OX=9606 GN=TBX18 PE=1 SV=1
5449	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_5966	tr|H0Y9T5|H0Y9T5_HUMAN	100.0	7	0	0	1	7	159	165	75.0	17.7	7	tr|H0Y9T5|H0Y9T5_HUMAN m7GpppN-mRNA hydrolase (Fragment) OS=Homo sapiens OX=9606 GN=DCP2 PE=1 SV=2
5920	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_6268	tr|E9PJN4|E9PJN4_HUMAN	100.0	7	0	0	1	7	660	666	6.2	20.8	7	tr|E9PJN4|E9PJN4_HUMAN Short transient receptor potential channel 6 OS=Homo sapiens OX=9606 GN=TRPC6 PE=1 SV=1
5921	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_6268	tr|Q70T25|Q70T25_HUMAN	100.0	7	0	0	1	7	628	634	11.0	20.0	7	tr|Q70T25|Q70T25_HUMAN Short transient receptor potential channel 7 OS=Homo sapiens OX=9606 GN=TRPC7 PE=2 SV=1
5989	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_54	tr|E7EVJ3|E7EVJ3_HUMAN	100.0	7	0	0	1	7	214	220	67.0	17.7	7	tr|E7EVJ3|E7EVJ3_HUMAN [Heparan sulfate]-glucosamine N-sulfotransferase OS=Homo sapiens OX=9606 GN=NDST1 PE=1 SV=1
5990	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_55	tr|E7EVJ3|E7EVJ3_HUMAN	100.0	7	0	0	1	7	215	221	37.0	18.5	7	tr|E7EVJ3|E7EVJ3_HUMAN [Heparan sulfate]-glucosamine N-sulfotransferase OS=Homo sapiens OX=9606 GN=NDST1 PE=1 SV=1
6203	wuhan_hu_1|1|orf1ab_polyprotein|MN908947|266|21555_6315	tr|I3L1V6|I3L1V6_HUMAN	100.0	7	0	0	1	7	8	14	41.0	18.5	7	tr|I3L1V6|I3L1V6_HUMAN Brain protein I3 (Fragment) OS=Homo sapiens OX=9606 GN=BRI3 PE=4 SV=1
